,RespondentID,"In your own words, what would you call the part of the country you live in now?",Personally identification as a Midwesterner?,Illinois in MW?,Indiana in MW?,Iowa in MW?,Kansas in MW?,Michigan in MW?,Minnesota in MW?,Missouri in MW?,Nebraska in MW?,North Dakota in MW?,Ohio in MW?,South Dakota in MW?,Wisconsin in MW?,Arkansas in MW?,Colorado in MW?,Kentucky in MW?,Oklahoma in MW?,Pennsylvania in MW?,West Virginia in MW?,Montana in MW?,Wyoming in MW?,ZIP Code,Gender,Age,Household Income,Education,Location (Census Region)
2009,3123043036,backwoods,A lot,Yes,Yes,Yes,No,Yes,Yes,No,No,No,Yes,No,Yes,No,No,No,No,No,No,No,No,60632.0,Male,18-29,"$100,000 - $149,999",High school degree,East North Central
2010,3122869486,midwest,Not much,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,Yes,No,Yes,No,No,No,No,No,No,No,No,60107.0,Female,> 60,"$50,000 - $99,999",High school degree,East North Central
2011,3123866595,backwoods,A lot,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,Yes,No,No,No,No,No,No,No,No,62305.0,Female,> 60,"$50,000 - $99,999",High school degree,East North Central
2012,3122917836,backwoods,A lot,Yes,Yes,Yes,Yes,No,No,Yes,No,No,Yes,No,Yes,Yes,No,Yes,No,No,No,No,No,62262.0,Female,> 60,"$50,000 - $99,999",High school degree,East North Central
2013,3122035874,midwest,A lot,Yes,Yes,Yes,No,Yes,No,No,No,No,Yes,No,Yes,No,No,No,No,Yes,No,No,No,44313.0,Female,> 60,"$50,000 - $99,999",High school degree,East North Central
2014,3122410972,backwoods,Some,Yes,Yes,No,No,Yes,Yes,No,No,No,Yes,No,Yes,No,No,No,No,No,No,No,No,48808.0,Female,> 60,"$50,000 - $99,999",High school degree,East North Central
2015,3122987778,midwest,A lot,Yes,Yes,Yes,No,Yes,Yes,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,54220.0,Female,45-60,"$50,000 - $99,999",High school degree,East North Central
2016,3122318078,backwoods,A lot,Yes,Yes,No,No,Yes,No,No,No,No,Yes,No,Yes,No,No,Yes,No,Yes,Yes,No,No,45434.0,Female,45-60,"$50,000 - $99,999",High school degree,East North Central
2017,3122908913,ohio,Some,No,No,No,Yes,No,No,Yes,Yes,No,No,No,No,Yes,No,No,Yes,No,No,No,Yes,47150.0,Female,45-60,"$50,000 - $99,999",High school degree,East North Central
2018,3124948488,northeast,Not at all,Yes,No,Yes,Yes,No,No,No,Yes,No,No,Yes,No,Yes,Yes,No,Yes,No,No,Yes,Yes,44662.0,Male,45-60,"$50,000 - $99,999",High school degree,East North Central
2019,3123102267,backwoods,Not at all,Yes,Yes,Yes,No,Yes,Yes,No,No,No,Yes,No,Yes,No,No,No,No,No,No,No,No,49080.0,Male,45-60,"$50,000 - $99,999",High school degree,East North Central
2020,3123028121,midwest,A lot,Yes,Yes,No,Yes,No,No,Yes,Yes,No,No,No,No,No,No,No,Yes,No,No,No,No,62088.0,Male,45-60,"$50,000 - $99,999",High school degree,East North Central
2021,3122706330,backwoods,A lot,No,No,Yes,Yes,No,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,Yes,Yes,60148.0,Male,45-60,"$50,000 - $99,999",High school degree,East North Central
2022,3125058466,midwest,Some,Yes,Yes,Yes,No,Yes,Yes,No,No,No,Yes,No,Yes,No,No,No,No,No,No,No,No,48088.0,Male,45-60,"$50,000 - $99,999",High school degree,East North Central
2023,3120910065,northeast,A lot,No,No,No,Yes,No,No,Yes,No,Yes,No,Yes,No,Yes,No,No,No,No,No,No,No,45693.0,Female,30-44,"$50,000 - $99,999",High school degree,East North Central
2024,3122660798,midwest,Not much,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,Yes,No,No,No,No,No,49503.0,Male,30-44,"$50,000 - $99,999",High school degree,East North Central
2025,3122651631,backwoods,Not much,Yes,Yes,Yes,No,Yes,Yes,Yes,No,No,Yes,No,Yes,No,No,No,No,No,No,No,No,60634.0,Male,18-29,"$50,000 - $99,999",High school degree,East North Central
2026,3123065564,backwoods,A lot,Yes,Yes,No,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,No,No,Yes,Yes,No,No,No,Yes,43123.0,Male,18-29,"$50,000 - $99,999",High school degree,East North Central
2027,3124551421,northeast,Not at all,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,47274.0,Female,> 60,"$25,000 - $49,999",High school degree,East North Central
2028,3123515942,canada,Not at all,No,No,Yes,Yes,No,No,No,Yes,Yes,No,Yes,No,No,No,No,No,No,No,Yes,No,44481.0,Male,> 60,"$25,000 - $49,999",High school degree,East North Central
2029,3123019001,backwoods,A lot,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,45002.0,Male,> 60,"$25,000 - $49,999",High school degree,East North Central
2030,3124167481,america,A lot,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,44429.0,Female,45-60,"$25,000 - $49,999",High school degree,East North Central
2031,3123300505,midwest,A lot,Yes,Yes,Yes,No,No,No,Yes,No,No,No,No,Yes,No,No,Yes,No,No,No,No,No,61701.0,Female,45-60,"$25,000 - $49,999",High school degree,East North Central
2032,3122986801,backwoods,Not at all,No,No,No,No,No,Yes,No,No,Yes,No,Yes,No,No,No,No,No,No,No,Yes,Yes,53215.0,Female,45-60,"$25,000 - $49,999",High school degree,East North Central
2033,3121653142,midwest,Not much,Yes,Yes,No,No,Yes,No,No,No,No,Yes,No,Yes,No,No,No,No,No,No,No,No,46322.0,Male,45-60,"$25,000 - $49,999",High school degree,East North Central
2034,3122057889,backwoods,Not at all,No,No,Yes,No,No,No,Yes,Yes,Yes,No,Yes,No,Yes,Yes,No,No,No,No,Yes,Yes,48082.0,Male,30-44,"$25,000 - $49,999",High school degree,East North Central
2035,3122835029,midwest,A lot,Yes,Yes,No,No,Yes,Yes,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,54562.0,Male,30-44,"$25,000 - $49,999",High school degree,East North Central
2036,3122190270,backwoods,Some,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,43232.0,Female,18-29,"$25,000 - $49,999",High school degree,East North Central
2037,3126128574,backwoods,A lot,Yes,Yes,Yes,No,No,No,No,No,No,Yes,No,No,No,No,Yes,No,No,No,No,No,46238.0,Male,18-29,"$25,000 - $49,999",High school degree,East North Central
2038,3122656750,midwest,Some,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,47166.0,Male,18-29,"$25,000 - $49,999",High school degree,East North Central
2039,3122638746,backwoods,Some,Yes,Yes,No,Yes,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,45321.0,Male,18-29,"$25,000 - $49,999",High school degree,East North Central
2040,3121636458,backwoods,Some,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,Yes,Yes,No,No,No,No,53715.0,Male,18-29,"$25,000 - $49,999",High school degree,East North Central
2041,3121897782,midwest,A lot,Yes,Yes,Yes,No,Yes,Yes,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,60554.0,Female,> 60,"$0 - $24,999",High school degree,East North Central
2042,3123098859,midwest,A lot,Yes,Yes,No,No,Yes,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,46819.0,Male,> 60,"$0 - $24,999",High school degree,East North Central
2043,3122351707,midwest,A lot,Yes,Yes,Yes,No,Yes,No,Yes,No,No,Yes,No,Yes,No,No,Yes,No,No,No,No,No,46013.0,Female,45-60,"$0 - $24,999",High school degree,East North Central
2044,3122234543,chicago,A lot,Yes,Yes,Yes,No,Yes,Yes,No,No,No,Yes,No,Yes,No,No,No,No,No,No,No,No,44107.0,Female,30-44,"$0 - $24,999",High school degree,East North Central
2047,3123003447,midwest,Not at all,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,61704.0,Female,45-60,"$150,000+",Less than high school degree,East North Central
2048,3126705768,midwest,Not at all,Yes,Yes,Yes,No,Yes,No,No,No,No,Yes,No,Yes,No,No,Yes,No,Yes,No,No,No,45342.0,Male,18-29,"$150,000+",Less than high school degree,East North Central
2049,3122766060,backwoods,Some,Yes,Yes,No,Yes,Yes,No,Yes,No,Yes,Yes,Yes,Yes,No,No,Yes,Yes,No,No,No,No,43920.0,Male,45-60,"$25,000 - $49,999",Less than high school degree,East North Central
2050,3122646149,midwest,Some,Yes,No,No,No,Yes,Yes,No,No,No,Yes,No,Yes,No,No,No,No,No,No,No,No,53221.0,Female,30-44,"$25,000 - $49,999",Less than high school degree,East North Central
2051,3121865065,backwoods,Some,Yes,Yes,Yes,No,Yes,Yes,Yes,No,No,Yes,No,Yes,No,No,No,No,No,No,No,No,49646.0,Male,30-44,"$25,000 - $49,999",Less than high school degree,East North Central
2052,3125227684,ohio,Not at all,No,No,No,Yes,No,No,No,Yes,Yes,No,Yes,No,No,Yes,No,Yes,No,No,No,No,45215.0,Male,18-29,"$25,000 - $49,999",Less than high school degree,East North Central
2053,3123078546,virginia,Some,No,No,Yes,Yes,No,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,No,Yes,No,No,Yes,No,75601.0,Male,18-29,"$25,000 - $49,999",Less than high school degree,East North Central
2054,3123023215,midwest,Some,No,Yes,No,No,No,No,Yes,No,No,Yes,No,No,No,No,No,No,No,No,No,No,61944.0,Female,30-44,"$0 - $24,999",Less than high school degree,East North Central
2055,3124964542,midwest,Some,Yes,Yes,Yes,No,Yes,No,No,Yes,No,No,No,Yes,No,No,No,No,No,No,No,No,60641.0,Male,30-44,"$0 - $24,999",Less than high school degree,East North Central
2066,3122830947,northeast,Not at all,Yes,Yes,Yes,Yes,No,No,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,16828.0,Female,> 60,"$150,000+",Graduate degree,Middle Atlantic
2067,3122606228,northeast,Not at all,Yes,Yes,No,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,7974.0,Female,> 60,"$150,000+",Graduate degree,Middle Atlantic
2068,3122522288,backwoods,Not at all,Yes,Yes,Yes,No,Yes,Yes,No,Yes,No,Yes,No,Yes,No,No,No,No,No,No,No,No,10803.0,Female,> 60,"$150,000+",Graduate degree,Middle Atlantic
2069,3122476280,backwoods,Not at all,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,17815.0,Female,> 60,"$150,000+",Graduate degree,Middle Atlantic
2070,3122383573,backwoods,Not at all,No,No,Yes,Yes,No,No,No,Yes,Yes,No,Yes,No,No,No,No,No,No,No,No,No,14450.0,Female,> 60,"$150,000+",Graduate degree,Middle Atlantic
2071,3122282771,northeast,Not at all,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,No,Yes,No,No,No,Yes,No,7676.0,Female,> 60,"$150,000+",Graduate degree,Middle Atlantic
2072,3122219347,northeast,Not at all,No,No,Yes,Yes,No,No,No,Yes,No,No,No,No,No,No,No,Yes,No,No,No,No,18929.0,Female,> 60,"$150,000+",Graduate degree,Middle Atlantic
2073,3121768440,northeast,Not at all,Yes,Yes,Yes,No,No,Yes,Yes,No,No,Yes,No,Yes,Yes,No,No,No,No,No,No,No,19131.0,Female,> 60,"$150,000+",Graduate degree,Middle Atlantic
2074,3121701987,backwoods,Not at all,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,Yes,8087.0,Female,> 60,"$150,000+",Graduate degree,Middle Atlantic
2075,3123982252,backwoods,Not much,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,No,No,Yes,Yes,17013.0,Female,> 60,"$150,000+",Graduate degree,Middle Atlantic
2076,3122851905,backwoods,Not much,Yes,Yes,Yes,Yes,No,No,Yes,Yes,No,No,No,No,Yes,No,No,No,No,No,No,No,15146.0,Female,> 60,"$150,000+",Graduate degree,Middle Atlantic
2077,3123744542,backwoods,Not at all,No,No,Yes,Yes,No,Yes,No,Yes,Yes,No,Yes,Yes,No,Yes,No,Yes,No,No,Yes,Yes,19508.0,Male,> 60,"$150,000+",Graduate degree,Middle Atlantic
2078,3123122470,canada,Not at all,Yes,Yes,Yes,Yes,Yes,No,Yes,No,No,Yes,No,Yes,No,No,No,Yes,No,No,No,No,16117.0,Female,> 60,"$150,000+",Graduate degree,Middle Atlantic
2079,3123054308,backwoods,Not at all,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,Yes,No,No,No,No,16872.0,Male,> 60,"$150,000+",Graduate degree,Middle Atlantic
2080,3122765399,northeast,Not at all,Yes,Yes,Yes,No,Yes,Yes,Yes,No,No,Yes,No,Yes,No,No,No,No,No,No,No,No,10024.0,Male,> 60,"$150,000+",Graduate degree,Middle Atlantic
2081,3122152852,backwoods,Not at all,Yes,Yes,Yes,Yes,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,19606.0,Male,> 60,"$150,000+",Graduate degree,Middle Atlantic
2082,3121613103,northeast,Not at all,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,No,No,No,No,14618.0,Male,> 60,"$150,000+",Graduate degree,Middle Atlantic
2083,3121713129,midwest,Not much,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,Yes,No,Yes,No,No,No,No,No,No,No,No,43221.0,Male,> 60,"$150,000+",Graduate degree,Middle Atlantic
2084,3122430179,backwoods,A lot,Yes,Yes,Yes,No,Yes,No,Yes,No,No,Yes,No,Yes,No,No,Yes,No,Yes,No,No,No,15044.0,Male,> 60,"$150,000+",Graduate degree,Middle Atlantic
2085,3122450931,backwoods,Not at all,Yes,No,Yes,No,Yes,Yes,No,No,No,Yes,No,Yes,No,No,No,Yes,No,No,No,No,19382.0,Female,45-60,"$150,000+",Graduate degree,Middle Atlantic
2086,3121942353,canada,Not at all,Yes,Yes,Yes,Yes,Yes,No,Yes,No,No,No,No,No,No,No,No,Yes,No,No,No,No,15236.0,Female,45-60,"$150,000+",Graduate degree,Middle Atlantic
2087,3121731065,backwoods,Not at all,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,Yes,No,No,No,No,11570.0,Female,45-60,"$150,000+",Graduate degree,Middle Atlantic
2088,3121652325,northeast,Not at all,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,19540.0,Female,45-60,"$150,000+",Graduate degree,Middle Atlantic
2089,3120686816,northeast,Not at all,Yes,Yes,Yes,Yes,No,No,Yes,Yes,No,No,No,No,Yes,No,Yes,Yes,No,No,No,No,12077.0,Female,45-60,"$150,000+",Graduate degree,Middle Atlantic
2090,3121796873,backwoods,Some,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,No,Yes,Yes,No,No,No,No,14125.0,Female,45-60,"$150,000+",Graduate degree,Middle Atlantic
2091,3122895664,northeast,Not at all,Yes,Yes,Yes,No,Yes,Yes,No,No,No,Yes,No,Yes,No,No,No,No,No,No,No,No,10583.0,Male,45-60,"$150,000+",Graduate degree,Middle Atlantic
2092,3121603093,northeast,Not at all,Yes,Yes,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,7605.0,Male,45-60,"$150,000+",Graduate degree,Middle Atlantic
2093,3120707907,backwoods,Not at all,No,No,No,Yes,No,No,No,Yes,No,Yes,No,No,No,Yes,No,No,No,No,No,Yes,11768.0,Male,45-60,"$150,000+",Graduate degree,Middle Atlantic
2094,3122650189,backwoods,A lot,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,Yes,No,No,No,No,19031.0,Male,45-60,"$150,000+",Graduate degree,Middle Atlantic
2095,3125122589,backwoods,Some,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,No,Yes,No,Yes,No,No,No,15102.0,Male,45-60,"$150,000+",Graduate degree,Middle Atlantic
2096,3120647870,america,Not much,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,Yes,Yes,Yes,Yes,No,No,Yes,Yes,15642.0,Female,30-44,"$150,000+",Graduate degree,Middle Atlantic
2097,3121969343,backwoods,A lot,Yes,Yes,Yes,Yes,Yes,No,Yes,No,No,No,No,Yes,No,No,No,Yes,No,No,No,No,17402.0,Female,30-44,"$150,000+",Graduate degree,Middle Atlantic
2098,3124934214,backwoods,Not at all,Yes,Yes,Yes,No,Yes,Yes,No,No,Yes,No,No,Yes,No,No,No,No,No,No,No,No,7065.0,Male,30-44,"$150,000+",Graduate degree,Middle Atlantic
2099,3123084963,backwoods,Not at all,No,No,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No,Yes,Yes,No,No,Yes,No,No,No,Yes,15208.0,Male,30-44,"$150,000+",Graduate degree,Middle Atlantic
2100,3122926865,northeast,Not at all,Yes,Yes,Yes,Yes,Yes,No,No,No,No,Yes,No,Yes,No,No,No,No,No,No,No,No,19038.0,Male,30-44,"$150,000+",Graduate degree,Middle Atlantic
2101,3122791477,backwoods,Not at all,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,No,Yes,No,Yes,No,No,No,No,No,No,No,No,8844.0,Male,30-44,"$150,000+",Graduate degree,Middle Atlantic
2102,3123565530,pittsburgh,Not much,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,No,Yes,Yes,No,No,No,Yes,15214.0,Male,30-44,"$150,000+",Graduate degree,Middle Atlantic
2103,3122743350,america,Some,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,No,No,No,No,15701.0,Male,30-44,"$150,000+",Graduate degree,Middle Atlantic
2104,3123294477,backwoods,Not at all,No,No,Yes,Yes,No,No,Yes,Yes,No,No,No,No,Yes,Yes,No,Yes,No,No,No,Yes,18052.0,Female,18-29,"$150,000+",Graduate degree,Middle Atlantic
2105,3121637218,america,Not at all,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No,Yes,Yes,Yes,Yes,No,Yes,No,No,Yes,Yes,15203.0,Male,18-29,"$150,000+",Graduate degree,Middle Atlantic
2106,3122882240,northeast,Not at all,No,Yes,Yes,Yes,No,No,Yes,Yes,No,Yes,No,No,No,No,No,Yes,No,No,No,No,10302.0,Female,> 60,"$100,000 - $149,999",Graduate degree,Middle Atlantic
2107,3122849734,northeast,Not at all,Yes,Yes,No,No,Yes,No,No,No,No,Yes,No,Yes,No,No,No,No,No,No,No,No,19348.0,Female,> 60,"$100,000 - $149,999",Graduate degree,Middle Atlantic
2108,3122800289,backwoods,Not at all,Yes,Yes,No,Yes,No,No,No,No,No,No,No,Yes,No,No,Yes,Yes,No,No,No,No,15650.0,Female,> 60,"$100,000 - $149,999",Graduate degree,Middle Atlantic
2109,3121969222,backwoods,Not at all,Yes,No,No,Yes,Yes,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,19152.0,Female,> 60,"$100,000 - $149,999",Graduate degree,Middle Atlantic
2110,3121669750,backwoods,Not at all,Yes,Yes,Yes,Yes,No,No,Yes,No,No,Yes,Yes,No,No,No,Yes,No,No,No,No,No,15044.0,Female,> 60,"$100,000 - $149,999",Graduate degree,Middle Atlantic
2111,3123559124,backwoods,Not at all,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No,Yes,No,No,No,Yes,No,No,No,No,10007.0,Female,> 60,"$100,000 - $149,999",Graduate degree,Middle Atlantic
2112,3122752517,backwoods,Not at all,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,Yes,No,No,No,No,13601.0,Male,> 60,"$100,000 - $149,999",Graduate degree,Middle Atlantic
2113,3122650214,northeast,Not at all,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,10028.0,Male,> 60,"$100,000 - $149,999",Graduate degree,Middle Atlantic
2114,3121802292,northeast,Not at all,Yes,Yes,Yes,Yes,Yes,No,Yes,No,No,Yes,No,No,No,No,No,No,No,No,No,No,12209.0,Male,> 60,"$100,000 - $149,999",Graduate degree,Middle Atlantic
2115,3123111390,midwest,Some,No,Yes,No,No,Yes,No,No,No,No,Yes,No,No,No,No,No,No,Yes,No,No,No,15237.0,Male,> 60,"$100,000 - $149,999",Graduate degree,Middle Atlantic
2116,3120835985,ohio,Not at all,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,Yes,No,No,No,Yes,No,No,No,No,33487.0,Female,45-60,"$100,000 - $149,999",Graduate degree,Middle Atlantic
2117,3120663887,northeast,Not at all,Yes,Yes,Yes,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No,Yes,No,No,Yes,Yes,10308.0,Female,45-60,"$100,000 - $149,999",Graduate degree,Middle Atlantic
2118,3122368231,northeast,Some,Yes,Yes,Yes,No,Yes,Yes,No,No,No,Yes,No,Yes,No,No,No,No,No,No,No,No,14223.0,Female,45-60,"$100,000 - $149,999",Graduate degree,Middle Atlantic
2119,3125030614,backwoods,Not at all,Yes,No,Yes,Yes,No,Yes,Yes,Yes,No,No,No,No,No,No,No,Yes,No,No,No,No,19352.0,Male,45-60,"$100,000 - $149,999",Graduate degree,Middle Atlantic
2120,3122595309,backwoods,Not at all,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,Yes,Yes,No,No,No,No,17061.0,Female,30-44,"$100,000 - $149,999",Graduate degree,Middle Atlantic
2121,3122478918,northeast,Not at all,No,No,Yes,Yes,No,No,No,Yes,Yes,No,Yes,No,No,No,No,No,No,No,No,No,15613.0,Female,30-44,"$100,000 - $149,999",Graduate degree,Middle Atlantic
2122,3121833555,northeast,Not at all,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,No,No,Yes,Yes,8520.0,Female,30-44,"$100,000 - $149,999",Graduate degree,Middle Atlantic
2123,3122830499,backwoods,Not at all,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,Yes,No,No,Yes,No,No,No,No,No,19002.0,Male,30-44,"$100,000 - $149,999",Graduate degree,Middle Atlantic
2124,3121710256,backwoods,Not much,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No,Yes,Yes,No,No,No,No,No,No,No,16803.0,Male,30-44,"$100,000 - $149,999",Graduate degree,Middle Atlantic
2125,3122792783,america,Not at all,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,Yes,No,No,No,No,16803.0,Female,> 60,"$50,000 - $99,999",Graduate degree,Middle Atlantic
2126,3121608230,backwoods,Not at all,Yes,Yes,Yes,Yes,No,No,No,Yes,Yes,No,Yes,No,No,No,No,No,No,No,No,No,17097.0,Female,> 60,"$50,000 - $99,999",Graduate degree,Middle Atlantic
2127,3124974791,backwoods,Not at all,No,No,Yes,Yes,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,17046.0,Male,> 60,"$50,000 - $99,999",Graduate degree,Middle Atlantic
2128,3124595311,backwoods,Not at all,No,No,No,Yes,No,No,No,No,No,No,No,No,No,Yes,No,Yes,No,No,Yes,Yes,17325.0,Female,> 60,"$50,000 - $99,999",Graduate degree,Middle Atlantic
2129,3124404276,backwoods,Not at all,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,15801.0,Male,> 60,"$50,000 - $99,999",Graduate degree,Middle Atlantic
2130,3124195515,canada,Not at all,Yes,Yes,Yes,Yes,No,Yes,No,Yes,No,Yes,No,Yes,No,No,No,No,No,No,No,No,16509.0,Male,> 60,"$50,000 - $99,999",Graduate degree,Middle Atlantic
2131,3123864510,backwoods,Not at all,Yes,Yes,Yes,No,Yes,Yes,No,Yes,Yes,No,Yes,Yes,No,No,No,No,No,No,No,No,14612.0,Male,> 60,"$50,000 - $99,999",Graduate degree,Middle Atlantic
2132,3122754339,backwoods,Not at all,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,18657.0,Male,> 60,"$50,000 - $99,999",Graduate degree,Middle Atlantic
2133,3122598508,northeast,Not at all,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,No,Yes,No,No,Yes,Yes,11547.0,Male,> 60,"$50,000 - $99,999",Graduate degree,Middle Atlantic
2134,3122820953,backwoods,Not much,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,No,No,No,No,No,No,No,No,14623.0,Male,> 60,"$50,000 - $99,999",Graduate degree,Middle Atlantic
2135,3122266245,backwoods,Not much,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,No,No,Yes,No,No,No,No,15007.0,Male,> 60,"$50,000 - $99,999",Graduate degree,Middle Atlantic
2136,3122894962,northeast,Not at all,No,No,Yes,No,No,No,No,No,Yes,No,Yes,No,No,No,No,No,No,No,No,Yes,16242.0,Female,45-60,"$50,000 - $99,999",Graduate degree,Middle Atlantic
2137,3121623426,ohio,Not at all,Yes,Yes,Yes,No,Yes,Yes,Yes,No,No,Yes,No,Yes,No,No,No,No,No,No,No,No,15232.0,Female,45-60,"$50,000 - $99,999",Graduate degree,Middle Atlantic
2138,3122323631,northeast,A lot,Yes,Yes,No,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,Yes,Yes,19352.0,Female,45-60,"$50,000 - $99,999",Graduate degree,Middle Atlantic
2139,3124109698,northeast,Not at all,Yes,Yes,Yes,No,No,Yes,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,19002.0,Female,45-60,"$50,000 - $99,999",Graduate degree,Middle Atlantic
2140,3123013522,northeast,Not at all,No,No,No,No,No,Yes,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,18444.0,Female,45-60,"$50,000 - $99,999",Graduate degree,Middle Atlantic
2141,3122840918,backwoods,Not much,Yes,Yes,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,16403.0,Male,45-60,"$50,000 - $99,999",Graduate degree,Middle Atlantic
2142,3122315718,backwoods,Some,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,15012.0,Male,45-60,"$50,000 - $99,999",Graduate degree,Middle Atlantic
2143,3122313710,northeast,Not at all,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No,Yes,Yes,No,Yes,Yes,No,No,Yes,Yes,7940.0,Female,30-44,"$50,000 - $99,999",Graduate degree,Middle Atlantic
2144,3121630702,northeast,Not at all,Yes,Yes,Yes,No,Yes,Yes,Yes,No,No,No,No,Yes,No,No,No,No,No,No,No,No,12401.0,Female,30-44,"$50,000 - $99,999",Graduate degree,Middle Atlantic
